settlement_id,name,municipality,status,validity_reason,subpaths,area
128775,,Kresevo,needs_fix,fixed_buffer0,1,73.43587822399756
128783,,Kresevo,needs_fix,fixed_buffer0,1,25.24157514846737
128791,,Kresevo,needs_fix,fixed_buffer0,1,32.367751314870105
128813,,Kresevo,needs_fix,fixed_buffer0,1,31.138274788090108
128821,,Kresevo,needs_fix,fixed_buffer0,1,82.53502026770346
128830,,Kresevo,needs_fix,fixed_buffer0,1,318.0696923830371
128848,,Kresevo,needs_fix,fixed_buffer0,1,9.783688071755515
128937,,Kresevo,needs_fix,fixed_buffer0,1,73.30783982421539
128945,,Kresevo,needs_fix,fixed_buffer0,1,27.327939338393296
128996,,Kresevo,needs_fix,fixed_buffer0,1,12.822365210462362
129003,,Kresevo,needs_fix,fixed_buffer0,1,72.45934925494298
211974,,Krupa na Uni,needs_fix,fixed_buffer0,2,11.168189029750117
211982,,Krupa na Uni,needs_fix,fixed_buffer0,1,106.59426939650089
212008,,Krupa na Uni,needs_fix,fixed_buffer0,1,57.02990646389974
212016,,Krupa na Uni,needs_fix,fixed_buffer0,1,100.22248499040083
212067,,Krupa na Uni,needs_fix,fixed_buffer0,4,11.998909857250045
212083,,Krupa na Uni,needs_fix,fixed_buffer0,1,155.10095485137612
212091,,Krupa na Uni,needs_fix,fixed_buffer0,1,105.66557208400168
129054,,Kupres,needs_fix,fixed_buffer0,1,167.73539515367455
129127,,Kupres,needs_fix,fixed_buffer0,1,144.73006312142232
129216,,Kupres,needs_fix,fixed_buffer0,1,237.82563288001757
129232,,Kupres,needs_fix,fixed_buffer0,1,326.487137752745
129330,,Kupres,needs_fix,fixed_buffer0,1,122.37503657135501
129348,,Kupres,needs_fix,fixed_buffer0,1,86.34019586831546
129372,,Kupres,needs_fix,fixed_buffer0,1,127.7938912039867
129437,,Kupres,needs_fix,fixed_buffer0,1,218.60983739270466
129445,,Kupres,needs_fix,fixed_buffer0,1,504.92098256814967
165158,,Kupres,needs_fix,fixed_buffer0,1,13.42286278546819
212199,,Laktasi,needs_fix,fixed_buffer0,1,66.67582654955115
212202,,Laktasi,needs_fix,fixed_buffer0,1,84.48945527755356
212229,,Laktasi,needs_fix,fixed_buffer0,1,68.81376372319234
212245,,Laktasi,needs_fix,fixed_buffer0,1,124.30729956050124
212253,,Laktasi,needs_fix,fixed_buffer0,1,33.74843656510112
212261,,Laktasi,needs_fix,fixed_buffer0,1,178.09280341533432
212288,,Laktasi,needs_fix,fixed_buffer0,1,132.92731758308503
212318,,Laktasi,needs_fix,fixed_buffer0,1,115.47190406704803
212415,,Laktasi,needs_fix,fixed_buffer0,1,76.70697554993217
212431,,Laktasi,needs_fix,fixed_buffer0,1,112.71265097624911
212466,,Laktasi,needs_fix,fixed_buffer0,1,53.19514534801851
212482,,Laktasi,needs_fix,fixed_buffer0,1,88.64584220825486
130290,,Livno,needs_fix,fixed_buffer0,1,208.9991214177514
130303,,Livno,needs_fix,fixed_buffer0,1,362.3823875951653
130311,,Livno,needs_fix,fixed_buffer0,1,76.14524992875215
130389,,Livno,needs_fix,fixed_buffer0,1,220.32633900695845
130443,,Livno,needs_fix,fixed_buffer0,1,71.96140302234127
130460,,Livno,needs_fix,fixed_buffer0,1,152.02797596464976
130478,,Livno,needs_fix,fixed_buffer0,1,159.46633159419184
130508,,Livno,needs_fix,fixed_buffer0,1,166.16407969281335
130559,,Livno,needs_fix,fixed_buffer0,1,83.09050398565957
130575,,Livno,needs_fix,fixed_buffer0,1,105.86508147323052
130583,,Livno,needs_fix,fixed_buffer0,1,166.95837201167797
130591,,Livno,needs_fix,fixed_buffer0,1,71.45047806327221
130613,,Livno,needs_fix,fixed_buffer0,1,193.58452293793516
130656,,Livno,needs_fix,fixed_buffer0,1,124.7838392576947
130745,,Livno,needs_fix,fixed_buffer0,1,235.51259387893447
130800,,Livno,needs_fix,fixed_buffer0,1,51.729392763419206
130818,,Livno,needs_fix,fixed_buffer0,1,184.49106996951917
130826,,Livno,needs_fix,fixed_buffer0,1,130.42931631338456
212946,,Ljubinje,needs_fix,fixed_buffer0,1,168.06566440665748
212954,,Ljubinje,needs_fix,fixed_buffer0,1,30.40470358514896
212962,,Ljubinje,needs_fix,fixed_buffer0,1,119.44249150068376
213101,,Ljubinje,needs_fix,fixed_buffer0,1,62.51298415304616
132101,,Ljubuski,needs_fix,fixed_buffer0,1,56.0615830075269
132136,,Ljubuski,needs_fix,fixed_buffer0,1,66.72221093077505
132144,,Ljubuski,needs_fix,fixed_buffer0,1,30.874885801173107
132241,,Ljubuski,needs_fix,fixed_buffer0,1,34.313507302728496
132306,,Ljubuski,needs_fix,fixed_buffer0,1,65.04609620952091
132365,,Ljubuski,needs_fix,fixed_buffer0,1,72.79040444365658
132373,,Ljubuski,needs_fix,fixed_buffer0,1,37.50333079554658
212571,,Lopare,needs_fix,fixed_buffer0,1,68.3364959410039
212598,,Lopare,needs_fix,fixed_buffer0,1,76.25742391854988
212601,,Lopare,needs_fix,fixed_buffer0,2,28.724536521349687
212610,,Lopare,needs_fix,fixed_buffer0,1,224.54259475199868
212628,,Lopare,needs_fix,fixed_buffer0,1,193.7543045346386
212636,,Lopare,needs_fix,fixed_buffer0,1,45.70396335139914
212644,,Lopare,needs_fix,fixed_buffer0,1,28.508217077592366
212652,,Lopare,needs_fix,fixed_buffer0,1,70.9149348201474
212695,,Lopare,needs_fix,fixed_buffer0,1,293.02778355649207
212709,,Lopare,needs_fix,fixed_buffer0,1,13.80643065939994
212717,,Lopare,needs_fix,fixed_buffer0,1,28.36538745525111
212725,,Lopare,needs_fix,fixed_buffer0,1,108.18110186285072
212733,,Lopare,needs_fix,fixed_buffer0,1,82.5545503221466
212741,,Lopare,needs_fix,fixed_buffer0,1,114.93290775521703
212768,,Lopare,needs_fix,fixed_buffer0,1,111.71102964154794
212776,,Lopare,needs_fix,fixed_buffer0,1,117.07043223759536
212806,,Lopare,needs_fix,fixed_buffer0,1,37.49990000590051
212814,,Lopare,needs_fix,fixed_buffer0,1,119.55920687714571
212849,,Lopare,needs_fix,fixed_buffer0,1,25.875644695642865
212857,,Lopare,needs_fix,fixed_buffer0,1,262.27081905765056
212865,,Lopare,needs_fix,fixed_buffer0,1,53.68038197775372
212881,,Lopare,needs_fix,fixed_buffer0,1,51.742004202202516
131334,,Lukavac,needs_fix,fixed_buffer0,1,34.576919649083365
131407,,Lukavac,needs_fix,fixed_buffer0,1,91.2817753448766
131415,,Lukavac,needs_fix,fixed_buffer0,1,18.188413967245307
131466,,Lukavac,needs_fix,fixed_buffer0,1,32.7470519604731
131474,,Lukavac,needs_fix,fixed_buffer0,1,79.4855046765348
131504,,Lukavac,needs_fix,fixed_buffer0,1,120.17721358602377
131539,,Lukavac,needs_fix,fixed_buffer0,1,32.4210309793967
131563,,Lukavac,needs_fix,fixed_buffer0,1,27.059142667965133
131580,,Lukavac,needs_fix,fixed_buffer0,1,51.83485936220512
131628,,Lukavac,needs_fix,fixed_buffer0,1,112.66598620169326
131687,,Lukavac,needs_fix,fixed_buffer0,1,42.537884650587124
131733,,Lukavac,needs_fix,fixed_buffer0,1,92.30443966565103
131784,,Lukavac,needs_fix,fixed_buffer0,1,21.750448218672304
132632,,Maglaj,needs_fix,fixed_buffer0,1,85.24172618489703
132691,,Maglaj,needs_fix,fixed_buffer0,1,87.81500268473846
132730,,Maglaj,needs_fix,fixed_buffer0,1,88.61653047598583
132756,,Maglaj,needs_fix,fixed_buffer0,1,60.58298507509823
132845,,Maglaj,needs_fix,fixed_buffer0,1,65.37580641585143
132888,,Maglaj,needs_fix,fixed_buffer0,1,99.29036209046063
132977,,Maglaj,needs_fix,fixed_buffer0,1,54.03094835263663
133051,,Maglaj,needs_fix,fixed_buffer0,1,24.337886643058255
165182,,Maglaj,needs_fix,fixed_buffer0,1,48.70240010492772
170259,,Maglaj,needs_fix,fixed_buffer0,1,123.33410581822699
170267,,Maglaj,needs_fix,fixed_buffer0,1,66.87212076482345
170305,,Maglaj,needs_fix,fixed_buffer0,1,47.768143974549055
213187,,Milici,needs_fix,fixed_buffer0,1,107.01325824960746
213217,,Milici,needs_fix,fixed_buffer0,1,24.82013397373041
213276,,Milici,needs_fix,fixed_buffer0,1,32.67955246799196
213284,,Milici,needs_fix,fixed_buffer0,1,23.811048613095146
213349,,Milici,needs_fix,fixed_buffer0,1,139.18330055490677
213373,,Milici,needs_fix,fixed_buffer0,1,48.03045720760157
213390,,Milici,needs_fix,fixed_buffer0,1,292.94613014805026
213403,,Milici,needs_fix,fixed_buffer0,1,17.860230850950813
213489,,Milici,needs_fix,fixed_buffer0,1,38.90507136486697
213497,,Milici,needs_fix,fixed_buffer0,1,27.867987090055003
213535,,Milici,needs_fix,fixed_buffer0,1,25.331695586499375
213713,,Milici,needs_fix,fixed_buffer0,1,40.41879178932938
213764,,Modrica,needs_fix,fixed_buffer0,1,165.9454804755504
213802,,Modrica,needs_fix,fixed_buffer0,1,122.71154468090367
213845,,Modrica,needs_fix,fixed_buffer0,1,217.7341261348324
213853,,Modrica,needs_fix,fixed_buffer0,1,89.24534566376649
213861,,Modrica,needs_fix,fixed_buffer0,1,64.09506194825035
213870,,Modrica,needs_fix,fixed_buffer0,1,77.35661530480034
213888,,Modrica,needs_fix,fixed_buffer0,1,270.85298361887203
213896,,Modrica,needs_fix,fixed_buffer0,1,163.93027067775495
213900,,Modrica,needs_fix,fixed_buffer0,1,74.99241343254035
213918,,Modrica,needs_fix,fixed_buffer0,1,42.537993015397745
213926,,Modrica,needs_fix,fixed_buffer0,1,360.7523692835528
213942,,Modrica,needs_fix,fixed_buffer0,1,160.87896931784917
213969,,Modrica,needs_fix,fixed_buffer0,1,102.10074150973527
213977,,Modrica,needs_fix,fixed_buffer0,1,83.93792459689752
213985,,Modrica,needs_fix,fixed_buffer0,1,125.510807902879
213993,,Modrica,needs_fix,fixed_buffer0,1,197.93718966794796
214019,,Modrica,needs_fix,fixed_buffer0,1,119.17571740242154
214027,,Modrica,needs_fix,fixed_buffer0,1,309.54649861562206
133370,,Mostar,needs_fix,fixed_buffer0,1,68.00510857022367
133400,,Mostar,needs_fix,fixed_buffer0,1,106.35588449074842
133485,,Mostar,needs_fix,fixed_buffer0,1,117.15753331584246
133493,,Mostar,needs_fix,fixed_buffer0,1,438.62579035782534
133515,,Mostar,needs_fix,fixed_buffer0,1,74.37326439453544
133639,,Mostar,needs_fix,fixed_buffer0,1,99.83764218308849
133701,,Mostar,needs_fix,fixed_buffer0,1,260.3088006078321
133787,,Mostar,needs_fix,fixed_buffer0,1,27.32403055008849
133876,,Mostar,needs_fix,fixed_buffer0,1,208.0703510567391
165930,,Mostar,needs_fix,fixed_buffer0,1,31.4748567313427
165948,,Mostar,needs_fix,fixed_buffer0,1,14.417940900158756
165956,,Mostar,needs_fix,fixed_buffer0,1,443.3720096856846
171433,,Mostar,needs_fix,fixed_buffer0,1,271.6160879736933
214043,,Mrkonjic Grad,needs_fix,fixed_buffer0,1,100.69001707314703
214108,,Mrkonjic Grad,needs_fix,fixed_buffer0,1,74.4913960256977
214116,,Mrkonjic Grad,needs_fix,fixed_buffer0,1,183.85486108210293
214329,,Mrkonjic Grad,needs_fix,fixed_buffer0,1,105.17320163166981
214337,,Mrkonjic Grad,needs_fix,fixed_buffer0,1,191.9401144175474
214353,,Mrkonjic Grad,needs_fix,fixed_buffer0,1,328.8648184706522
214361,,Mrkonjic Grad,needs_fix,fixed_buffer0,1,176.9346356025953
214426,,Mrkonjic Grad,needs_fix,fixed_buffer0,1,80.33627806546076
134368,,Neum,needs_fix,fixed_buffer0,1,49.98443719258778
134414,,Neum,needs_fix,fixed_buffer0,1,53.03652547398222
134457,,Neum,needs_fix,fixed_buffer0,1,60.16779767970657
134465,,Neum,needs_fix,fixed_buffer0,1,35.83715704446094
134473,,Neum,needs_fix,fixed_buffer0,1,30.75030778402221
134481,,Neum,needs_fix,fixed_buffer0,1,76.48517184266264
134490,,Neum,needs_fix,fixed_buffer0,1,308.7741595197293
134562,,Neum,needs_fix,fixed_buffer0,1,70.25911183661213
134619,,Neum,needs_fix,fixed_buffer0,1,56.02817364189659
214442,,Nevesinje,needs_fix,fixed_buffer0,2,38.94371303639051
214493,,Nevesinje,needs_fix,fixed_buffer0,1,208.2308711838024
214574,,Nevesinje,needs_fix,fixed_buffer0,1,158.77495273483572
214647,,Nevesinje,needs_fix,fixed_buffer0,1,238.97228552320308
214701,,Nevesinje,needs_fix,fixed_buffer0,1,117.64096600059717
214710,,Nevesinje,needs_fix,fixed_buffer0,1,25.59310045749769
214779,,Nevesinje,needs_fix,fixed_buffer0,1,39.50341738911096
214787,,Nevesinje,needs_fix,fixed_buffer0,1,47.3753446239843
214884,,Nevesinje,needs_fix,fixed_buffer0,1,189.05819610736987
214914,,Nevesinje,needs_fix,fixed_buffer0,1,197.62925731344876
170658,,Novi Grad Sarajevo,needs_fix,fixed_buffer0,1,352.9713460994117
138380,,Novi Travnik,needs_fix,fixed_buffer0,1,91.1913651291073
138410,,Novi Travnik,needs_fix,fixed_buffer0,1,14.342155488198626
138487,,Novi Travnik,needs_fix,fixed_buffer0,1,36.496696300864436
138657,,Novi Travnik,needs_fix,fixed_buffer0,1,95.38878094748412
138703,,Novi Travnik,needs_fix,fixed_buffer0,1,44.72644526295623
138711,,Novi Travnik,needs_fix,fixed_buffer0,1,93.80242281885852
138720,,Novi Travnik,needs_fix,fixed_buffer0,1,18.704885589618353
138819,,Novi Travnik,needs_fix,fixed_buffer0,1,60.23193466506983
138827,,Novi Travnik,needs_fix,fixed_buffer0,1,13.720771704318484
138860,,Novi Travnik,needs_fix,fixed_buffer0,1,4.935026800818654
138886,,Novi Travnik,needs_fix,fixed_buffer0,1,27.072587596220327
138908,,Novi Travnik,needs_fix,fixed_buffer0,1,1.945589631969625
138924,,Novi Travnik,needs_fix,fixed_buffer0,1,8.636706718240765
215635,,Novo Gorazde,needs_fix,fixed_buffer0,1,10.424089910801264
215660,,Novo Gorazde,needs_fix,fixed_buffer0,1,16.5772146341512
215864,,Novo Gorazde,needs_fix,fixed_buffer0,1,14.42780441029964
215902,,Novo Gorazde,needs_fix,fixed_buffer0,1,13.839749658750568
216011,,Novo Gorazde,needs_fix,fixed_buffer0,1,17.722840940614752
216135,,Novo Gorazde,needs_fix,fixed_buffer0,1,23.452913114299694
216208,,Novo Gorazde,needs_fix,fixed_buffer0,1,33.40896030018284
216321,,Novo Gorazde,needs_fix,fixed_buffer0,1,3.0259693131500276
216330,,Novo Gorazde,needs_fix,fixed_buffer0,1,17.629893808650863
135267,,Odzak,needs_fix,fixed_buffer0,1,281.32434875900896
135291,,Odzak,needs_fix,fixed_buffer0,2,101.25949304725673
165689,,Odzak,needs_fix,fixed_buffer0,3,2.3500815884099633
170364,,Odzak,needs_fix,fixed_buffer0,1,87.86733160903002
170372,,Odzak,needs_fix,fixed_buffer0,1,127.56320934313393
135402,,Olovo,needs_fix,fixed_buffer0,1,65.52724902911933
135488,,Olovo,needs_fix,fixed_buffer0,1,35.438969618824665
135518,,Olovo,needs_fix,fixed_buffer0,1,175.40966602694405
135585,,Olovo,needs_fix,fixed_buffer0,1,73.31409718718444
135640,,Olovo,needs_fix,fixed_buffer0,1,31.456125566758207
135801,,Olovo,needs_fix,fixed_buffer0,1,18.650233259041297
135844,,Olovo,needs_fix,fixed_buffer0,1,100.91352442450636
165212,,Olovo,needs_fix,fixed_buffer0,1,1.6007158665669177
170429,,Olovo,needs_fix,fixed_buffer0,1,39.022169300638836
170445,,Olovo,needs_fix,fixed_buffer0,1,46.918046321678986
135950,,Orasje,needs_fix,fixed_buffer0,2,209.78667821119535
135950,,Orasje,needs_fix,fixed_buffer0,1,128.79595111204623
135968,,Orasje,needs_fix,fixed_buffer0,1,82.00044201602498
136000,,Orasje,needs_fix,fixed_buffer0,1,106.65549745867206
136026,,Orasje,needs_fix,fixed_buffer0,1,166.24266544364497
165239,,Orasje,needs_fix,fixed_buffer0,3,2.0020488604800417
170453,,Orasje,needs_fix,fixed_buffer0,1,78.83178827210412
170470,,Orasje,needs_fix,fixed_buffer0,1,75.26167737527504
216488,,Osmaci,needs_fix,fixed_buffer0,1,58.99658147243325
216518,,Osmaci,needs_fix,fixed_buffer0,1,39.19179280660218
216526,,Ostra Luka,needs_fix,fixed_buffer0,1,30.22767113854953
216542,,Ostra Luka,needs_fix,fixed_buffer0,1,122.78304040089765
216577,,Ostra Luka,needs_fix,fixed_buffer0,1,21.156389517747503
216585,,Ostra Luka,needs_fix,fixed_buffer0,1,52.185218519535674
216615,,Ostra Luka,needs_fix,fixed_buffer0,1,13.832300947432866
216801,,Pale,needs_fix,fixed_buffer0,1,110.0300704949995
216828,,Pale,needs_fix,fixed_buffer0,1,38.19331400130012
216925,,Pale,needs_fix,fixed_buffer0,1,85.7107348112505
216976,,Pale,needs_fix,fixed_buffer0,1,134.09189520423382
216984,,Pale,needs_fix,fixed_buffer0,1,115.98954077385268
216992,,Pale,needs_fix,fixed_buffer0,1,64.21424022282469
217069,,Pale,needs_fix,fixed_buffer0,1,13.599447660514443
217085,,Pale,needs_fix,fixed_buffer0,1,48.8095098679942
217115,,Pale,needs_fix,fixed_buffer0,1,133.81574709809587
217166,,Pale,needs_fix,fixed_buffer0,1,64.78163775221002
217182,,Pale,needs_fix,fixed_buffer0,1,228.86155713185155
217204,,Pale,needs_fix,fixed_buffer0,1,40.42899001420074
217212,,Pale,needs_fix,fixed_buffer0,1,106.33171924779822
217239,,Pale,needs_fix,fixed_buffer0,1,50.933424058902716
217255,,Pale,needs_fix,fixed_buffer0,1,71.91054696297934
217280,,Pale,needs_fix,fixed_buffer0,1,22.242283131499462
217301,,Pale,needs_fix,fixed_buffer0,1,90.49037128833575
217310,,Pale,needs_fix,fixed_buffer0,1,34.29333208831759
217328,,Pale,needs_fix,fixed_buffer0,1,63.67497563800072
217336,,Pale,needs_fix,fixed_buffer0,1,73.55764614460006
217352,,Pale,needs_fix,fixed_buffer0,1,25.999902420433642
217387,,Pale,needs_fix,fixed_buffer0,1,49.32149426750156
217417,,Pale,needs_fix,fixed_buffer0,1,37.72579794270323
217441,,Pale,needs_fix,fixed_buffer0,1,131.49348858569772
217468,,Pale,needs_fix,fixed_buffer0,1,52.155276652878264
144231,,Pale (FBiH),needs_fix,fixed_buffer0,1,77.86312579277049
144258,,Pale (FBiH),needs_fix,fixed_buffer0,1,59.60312780496108
165387,,Pale (FBiH),needs_fix,fixed_buffer0,1,27.067224048454367
170704,,Pale (FBiH),needs_fix,fixed_buffer0,1,37.21476898555289
170747,,Pale (FBiH),needs_fix,fixed_buffer0,1,122.96491168327319
217476,,Pelagicevo,needs_fix,fixed_buffer0,1,149.14801569380523
217484,,Pelagicevo,needs_fix,fixed_buffer0,1,112.82600062179417
217506,,Pelagicevo,needs_fix,fixed_buffer0,1,76.63407672257924
217514,,Pelagicevo,needs_fix,fixed_buffer0,2,6.8122995022499895
217522,,Pelagicevo,needs_fix,fixed_buffer0,1,18.28467536641593
217549,,Pelagicevo,needs_fix,fixed_buffer0,1,49.4062383048684
217557,,Pelagicevo,needs_fix,fixed_buffer0,1,386.5835018911988
217565,,Pelagicevo,needs_fix,fixed_buffer0,1,89.5473280610057
217573,,Pelagicevo,needs_fix,fixed_buffer0,1,32.67553795120077
217581,,Pelagicevo,needs_fix,fixed_buffer0,1,119.78005369625082
230529,,Pelagicevo,needs_fix,fixed_buffer0,1,20.17936886570058
217689,,Petrovo,needs_fix,fixed_buffer0,1,261.79199617984625
217697,,Petrovo,needs_fix,fixed_buffer0,1,144.18495222575143
136107,,Posusje,needs_fix,fixed_buffer0,1,126.91983562045918
136115,,Posusje,needs_fix,fixed_buffer0,1,101.93766397895045
136158,,Posusje,needs_fix,fixed_buffer0,1,118.00036887447331
136204,,Posusje,needs_fix,fixed_buffer0,1,162.7090445128973
136239,,Posusje,needs_fix,fixed_buffer0,1,264.01846656476516
217760,,Prijedor,needs_fix,fixed_buffer0,1,328.89977144949347
217786,,Prijedor,needs_fix,fixed_buffer0,1,109.52622207588003
217824,,Prijedor,needs_fix,fixed_buffer0,1,208.3791556220528
217891,,Prijedor,needs_fix,fixed_buffer0,1,76.35268907088877
217921,,Prijedor,needs_fix,fixed_buffer0,1,93.51371967743044
217964,,Prijedor,needs_fix,fixed_buffer0,1,56.148826098557606
218049,,Prijedor,needs_fix,fixed_buffer0,1,110.34950742650302
218073,,Prijedor,needs_fix,fixed_buffer0,1,51.773894606460836
218081,,Prijedor,needs_fix,fixed_buffer0,1,111.25002920489989
218090,,Prijedor,needs_fix,fixed_buffer0,1,76.26325824264998
218111,,Prijedor,needs_fix,fixed_buffer0,1,98.54029086045098
218120,,Prijedor,needs_fix,fixed_buffer0,1,126.2830498554863
218308,,Prijedor,needs_fix,fixed_buffer0,1,108.97207546629991
218316,,Prijedor,needs_fix,fixed_buffer0,1,47.93952530660017
218391,,Prijedor,needs_fix,fixed_buffer0,1,36.820043491149555
218421,,Prijedor,needs_fix,fixed_buffer0,1,43.529476952803
218430,,Prijedor,needs_fix,fixed_buffer0,1,101.19703085622173
218456,,Prijedor,needs_fix,fixed_buffer0,1,63.85627637189996
218472,,Prijedor,needs_fix,fixed_buffer0,1,202.74742136335743
218553,,Prnjavor,needs_fix,fixed_buffer0,1,105.84955639255024
218626,,Prnjavor,needs_fix,fixed_buffer0,1,73.56940884012009
218642,,Prnjavor,needs_fix,fixed_buffer0,1,278.3139824633777
218669,,Prnjavor,needs_fix,fixed_buffer0,1,266.2976205733923
218707,,Prnjavor,needs_fix,fixed_buffer0,1,197.36428066046886
218731,,Prnjavor,needs_fix,fixed_buffer0,1,125.90646672612843
218740,,Prnjavor,needs_fix,fixed_buffer0,1,258.3019043120447
218758,,Prnjavor,needs_fix,fixed_buffer0,1,236.70946595540437
218774,,Prnjavor,needs_fix,fixed_buffer0,1,180.56372158520222
218804,,Prnjavor,needs_fix,fixed_buffer0,1,89.56064584604397
218847,,Prnjavor,needs_fix,fixed_buffer0,1,80.6028041270477
218871,,Prnjavor,needs_fix,fixed_buffer0,1,22.996721720019465
218901,,Prnjavor,needs_fix,fixed_buffer0,1,83.57241062983742
218910,,Prnjavor,needs_fix,fixed_buffer0,1,30.052779821549617
218987,,Prnjavor,needs_fix,fixed_buffer0,1,30.278149865500477
219029,,Prnjavor,needs_fix,fixed_buffer0,1,43.8790308460986
219061,,Prnjavor,needs_fix,fixed_buffer0,1,150.42683096364772
219096,,Prnjavor,needs_fix,fixed_buffer0,1,57.26222799309481
219100,,Prnjavor,needs_fix,fixed_buffer0,1,129.80606816676467
219185,,Prnjavor,needs_fix,fixed_buffer0,1,43.49250473548817
219207,,Prnjavor,needs_fix,fixed_buffer0,1,140.57328094329114
137855,,Prozor,needs_fix,fixed_buffer0,1,64.00955342099022
137910,,Prozor,needs_fix,fixed_buffer0,1,36.79439321167218
137952,,Prozor,needs_fix,fixed_buffer0,1,107.29603049232243
137987,,Prozor,needs_fix,fixed_buffer0,1,60.658246562280326
137995,,Prozor,needs_fix,fixed_buffer0,1,241.35853546424633
138029,,Prozor,needs_fix,fixed_buffer0,1,80.36650019961814
138037,,Prozor,needs_fix,fixed_buffer0,1,54.43054430696817
138070,,Prozor,needs_fix,fixed_buffer0,1,70.15943019695892
138088,,Prozor,needs_fix,fixed_buffer0,1,33.49493270684394
138207,,Prozor,needs_fix,fixed_buffer0,1,175.26310480099767
138215,,Prozor,needs_fix,fixed_buffer0,1,24.578220351177016
138258,,Prozor,needs_fix,fixed_buffer0,1,178.1003371690969
138347,,Prozor,needs_fix,fixed_buffer0,1,80.37512970142618
138355,,Prozor,needs_fix,fixed_buffer0,1,264.2543416748405
153079,,Ravno,needs_fix,fixed_buffer0,1,101.85688955252121
153346,,Ravno,needs_fix,fixed_buffer0,1,82.06011200101943
153508,,Ravno,needs_fix,fixed_buffer0,1,57.61353175026094
154288,,Ravno,needs_fix,fixed_buffer0,1,119.30854247820903
154423,,Ravno,needs_fix,fixed_buffer0,1,166.88392460357252
165743,,Ravno,needs_fix,fixed_buffer0,1,5.260580712982309
165785,,Ravno,needs_fix,fixed_buffer0,1,4.906190625050076
165808,,Ravno,needs_fix,fixed_buffer0,1,18.601511660639044
165832,,Ravno,needs_fix,fixed_buffer0,1,9.215059433145228
165972,,Ravno,needs_fix,fixed_buffer0,1,13.82177047904521
166669,,Ravno,needs_fix,fixed_buffer0,1,14.640776444705603
171212,,Ravno,needs_fix,fixed_buffer0,1,12.03902624851589
219223,,Ribnik,needs_fix,fixed_buffer0,1,612.5028551004434
219240,,Ribnik,needs_fix,fixed_buffer0,1,142.03935542740274
219509,,Ribnik,needs_fix,fixed_buffer0,3,10.07746554328888
219533,,Ribnik,needs_fix,fixed_buffer0,1,63.60265902060092
219541,,Rogatica,needs_fix,fixed_buffer0,1,95.87543286160226
219550,,Rogatica,needs_fix,fixed_buffer0,1,115.46182669732026
219592,,Rogatica,needs_fix,fixed_buffer0,1,72.8908737340484
219819,,Rogatica,needs_fix,fixed_buffer0,1,49.78412589270107
220060,,Rogatica,needs_fix,fixed_buffer0,1,76.59403280301663
220124,,Rogatica,needs_fix,fixed_buffer0,1,20.81647379645312
220167,,Rogatica,needs_fix,fixed_buffer0,1,94.05862943511589
220175,,Rogatica,needs_fix,fixed_buffer0,1,95.95176929889985
220345,,Rogatica,needs_fix,fixed_buffer0,1,42.456175748001996
220370,,Rogatica,needs_fix,fixed_buffer0,1,23.284969234668445
220434,,Rogatica,needs_fix,fixed_buffer0,1,61.43283592099962
220469,,Rogatica,needs_fix,fixed_buffer0,1,126.7563768421979
220531,,Rogatica,needs_fix,fixed_buffer0,1,99.35716072929095
220582,,Rogatica,needs_fix,fixed_buffer0,1,40.59284926020488
220736,,Rogatica,needs_fix,fixed_buffer0,1,0.7548992181354242
220825,,Rogatica,needs_fix,fixed_buffer0,1,22.736190964426562
220914,,Rudo,needs_fix,fixed_buffer0,1,11.631808077701377
220949,,Rudo,needs_fix,fixed_buffer0,1,49.72419966640028
221007,,Rudo,needs_fix,fixed_buffer0,1,51.82414864100116
221015,,Rudo,needs_fix,fixed_buffer0,1,60.224520501931075
221031,,Rudo,needs_fix,fixed_buffer0,1,45.67342911524853
221040,,Rudo,needs_fix,fixed_buffer0,1,44.12124662376538
221074,,Rudo,needs_fix,fixed_buffer0,1,61.43781616325332
221104,,Rudo,needs_fix,fixed_buffer0,1,5.39142956295128
221112,,Rudo,needs_fix,fixed_buffer0,1,30.82373018889815
221139,,Rudo,needs_fix,fixed_buffer0,1,16.54039011434932
221155,,Rudo,needs_fix,fixed_buffer0,1,53.58891663024586
221163,,Rudo,needs_fix,fixed_buffer0,1,30.343027428545827
221171,,Rudo,needs_fix,fixed_buffer0,1,20.35864196735098
221228,,Rudo,needs_fix,fixed_buffer0,1,16.373830088201363
221295,,Rudo,needs_fix,fixed_buffer0,1,51.51365868185457
221309,,Rudo,needs_fix,fixed_buffer0,1,70.48133562214869
221376,,Rudo,needs_fix,fixed_buffer0,1,53.04861479615142
221384,,Rudo,needs_fix,fixed_buffer0,1,22.809450603100196
221546,,Rudo,needs_fix,fixed_buffer0,1,42.625186952401535
221597,,Rudo,needs_fix,fixed_buffer0,1,114.6105781873728
221635,,Rudo,needs_fix,fixed_buffer0,1,17.332816567752957
221716,,Rudo,needs_fix,fixed_buffer0,1,53.437146892901225
221759,,Rudo,needs_fix,fixed_buffer0,1,39.56941802534978
141305,,Sanski Most,needs_fix,fixed_buffer0,1,67.66570220887463
141399,,Sanski Most,needs_fix,fixed_buffer0,1,61.36986896557119
141437,,Sanski Most,needs_fix,fixed_buffer0,1,35.094801003780724
141500,,Sanski Most,needs_fix,fixed_buffer0,1,63.824291605928195
